,Images,Kills,Deaths
4005,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60090.jpg,"['pharah', 0.24803200364112854]","['pharah', 0.24803200364112854]"
4006,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60105.jpg,"['pharah', 0.24809232354164124]","['pharah', 0.24809232354164124]"
4007,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60120.jpg,"['pharah', 0.24809232354164124]","['pharah', 0.24809232354164124]"
4008,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60135.jpg,"['pharah', 0.2578663229942322]","['pharah', 0.2578663229942322]"
4009,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60150.jpg,"['pharah', 0.24077564477920532]","['pharah', 0.24077564477920532]"
4010,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60165.jpg,"['pharah', 0.23616015911102295]","['pharah', 0.23616015911102295]"
4011,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60180.jpg,"['pharah', 0.2400062382221222]","['pharah', 0.2400062382221222]"
4012,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60195.jpg,"['pharah', 0.2400062382221222]","['pharah', 0.2400062382221222]"
4013,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60210.jpg,"['pharah', 0.23798342049121857]","['pharah', 0.23798342049121857]"
4014,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60225.jpg,"['pharah', 0.23772883415222168]","['pharah', 0.23772883415222168]"
4015,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60240.jpg,"['pharah', 0.23772883415222168]","['pharah', 0.23772883415222168]"
4016,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60255.jpg,"['pharah', 0.23772883415222168]","['pharah', 0.23772883415222168]"
4017,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60270.jpg,"['pharah', 0.2377690225839615]","['pharah', 0.2377690225839615]"
4018,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60285.jpg,"['pharah', 0.23779597878456116]","['pharah', 0.23779597878456116]"
4019,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60300.jpg,"['pharah', 0.2376549392938614]","['pharah', 0.2376549392938614]"
4020,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60315.jpg,"['pharah', 0.23765140771865845]","['pharah', 0.23765140771865845]"
4021,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60330.jpg,"['pharah', 0.23758526146411896]","['pharah', 0.23758526146411896]"
4022,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60345.jpg,"['pharah', 0.23788273334503174]","['pharah', 0.23788273334503174]"
4023,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60360.jpg,"['pharah', 0.2382376343011856]","['pharah', 0.2382376343011856]"
4024,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60375.jpg,"['pharah', 0.2375572919845581]","['pharah', 0.2375572919845581]"
4025,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60390.jpg,"['pharah', 0.23668858408927917]","['pharah', 0.23668858408927917]"
4026,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60405.jpg,"['pharah', 0.23941570520401]","['pharah', 0.23941570520401]"
4027,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60420.jpg,"['pharah', 0.2398170679807663]","['pharah', 0.2398170679807663]"
4028,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60435.jpg,"['pharah', 0.24077118933200836]","['pharah', 0.24077118933200836]"
4029,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60450.jpg,"['pharah', 0.2407114952802658]","['pharah', 0.2407114952802658]"
4030,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60465.jpg,"['pharah', 0.23937202990055084]","['pharah', 0.23937202990055084]"
4031,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60480.jpg,"['pharah', 0.24158956110477448]","['pharah', 0.24158956110477448]"
4032,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60495.jpg,"['pharah', 0.24158956110477448]","['pharah', 0.24158956110477448]"
4033,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60510.jpg,"['pharah', 0.239876389503479]","['pharah', 0.239876389503479]"
4034,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60525.jpg,"['pharah', 0.24284856021404266]","['pharah', 0.24284856021404266]"
4035,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60540.jpg,"['pharah', 0.2425680011510849]","['pharah', 0.2425680011510849]"
4036,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60555.jpg,"['pharah', 0.24186545610427856]","['pharah', 0.24186545610427856]"
4037,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60570.jpg,"['pharah', 0.24175900220870972]","['pharah', 0.24175900220870972]"
4038,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60585.jpg,"['pharah', 0.24175900220870972]","['pharah', 0.24175900220870972]"
4039,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60600.jpg,"['pharah', 0.24175900220870972]","['pharah', 0.24175900220870972]"
4040,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60615.jpg,"['pharah', 0.24175900220870972]","['pharah', 0.24175900220870972]"
4041,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60630.jpg,"['pharah', 0.24175900220870972]","['pharah', 0.24175900220870972]"
4042,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60645.jpg,"['pharah', 0.24175900220870972]","['pharah', 0.24175900220870972]"
4043,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60660.jpg,"['pharah', 0.23382233083248138]","['pharah', 0.23382233083248138]"
4044,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60675.jpg,"['pharah', 0.23387953639030457]","['pharah', 0.23387953639030457]"
4045,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60690.jpg,"['pharah', 0.23391035199165344]","['pharah', 0.23391035199165344]"
4046,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60705.jpg,"['pharah', 0.2349216639995575]","['pharah', 0.2349216639995575]"
4047,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60720.jpg,"['pharah', 0.23399618268013]","['pharah', 0.23399618268013]"
4048,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60735.jpg,"['pharah', 0.23398663103580475]","['pharah', 0.23398663103580475]"
4049,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60750.jpg,"['pharah', 0.23398663103580475]","['pharah', 0.23398663103580475]"
4050,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60765.jpg,"['pharah', 0.23398663103580475]","['pharah', 0.23398663103580475]"
4051,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60780.jpg,"['pharah', 0.23398663103580475]","['pharah', 0.23398663103580475]"
4052,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60795.jpg,"['pharah', 0.23398663103580475]","['pharah', 0.23398663103580475]"
4053,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60810.jpg,"['pharah', 0.23398663103580475]","['pharah', 0.23398663103580475]"
4054,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60825.jpg,"['pharah', 0.23399172723293304]","['pharah', 0.23399172723293304]"
4055,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60840.jpg,"['zenyatta', 0.9091866612434387]","['junkrat', 0.9971613883972168]"
4056,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60855.jpg,"['zenyatta', 0.9935449361801147]","['zarya', 0.9964751601219177]"
4057,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60870.jpg,"['zenyatta', 0.9935449361801147]","['zarya', 0.9964751601219177]"
4058,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60885.jpg,"['zenyatta', 0.9935449361801147]","['zarya', 0.9964751601219177]"
4059,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60900.jpg,"['pharah', 0.2406281977891922]","['pharah', 0.2406281977891922]"
4060,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60915.jpg,"['zarya', 0.9960864782333374]","['reinhardt', 0.9997016787528992]"
4061,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60930.jpg,"['zarya', 0.99608314037323]","['reinhardt', 0.9996930360794067]"
4062,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60945.jpg,"['zarya', 0.99608314037323]","['reinhardt', 0.9996930360794067]"
4063,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60960.jpg,"['zarya', 0.99608314037323]","['reinhardt', 0.9996930360794067]"
4064,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60975.jpg,"['zarya', 0.99608314037323]","['reinhardt', 0.9996930360794067]"
4065,vod_data/01.04.2019+SF+vs+DAL+RIALTO/60990.jpg,"['zarya', 0.99608314037323]","['reinhardt', 0.9996930360794067]"
4066,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61005.jpg,"['pharah', 0.23894493281841278]","['pharah', 0.23894493281841278]"
4067,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61020.jpg,"['orisa', 0.30040842294692993]","['orisa', 0.30040842294692993]"
4068,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61035.jpg,"['pharah', 0.2427075207233429]","['pharah', 0.2427075207233429]"
4069,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61050.jpg,"['pharah', 0.24654236435890198]","['pharah', 0.24654236435890198]"
4070,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61065.jpg,"['lucio', 0.9943634271621704]","['dva', 0.9999445676803589]"
4071,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61080.jpg,"['lucio', 0.9948745369911194]","['dva', 0.9999383687973022]"
4072,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61095.jpg,"['pharah', 0.24766287207603455]","['pharah', 0.24766287207603455]"
4073,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61110.jpg,"['zarya', 0.995144248008728]","['baptiste', 0.9990743398666382]"
4074,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61125.jpg,"['pharah', 0.24766287207603455]","['pharah', 0.24766287207603455]"
4075,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61140.jpg,"['zenyatta', 0.9940113425254822]","['zenyatta', 0.9877579212188721]"
4076,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61155.jpg,"['zenyatta', 0.9939829707145691]","['zenyatta', 0.9874492883682251]"
4077,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61170.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.9871805310249329]"
4078,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61185.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4079,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61200.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4080,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61215.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4081,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61230.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4082,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61245.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4083,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61260.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4084,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61275.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4085,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61290.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4086,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61305.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4087,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61320.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4088,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61335.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4089,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61350.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4090,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61365.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4091,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61380.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4092,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61395.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4093,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61410.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4094,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61425.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4095,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61440.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4096,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61455.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4097,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61470.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4098,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61485.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4099,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61500.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4100,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61515.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4101,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61530.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4102,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61545.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4103,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61560.jpg,"['zenyatta', 0.9940290451049805]","['zenyatta', 0.987181544303894]"
4104,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61575.jpg,"['pharah', 0.23814013600349426]","['pharah', 0.23814013600349426]"
4105,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61590.jpg,"['pharah', 0.23814013600349426]","['pharah', 0.23814013600349426]"
4106,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61605.jpg,"['pharah', 0.23814013600349426]","['pharah', 0.23814013600349426]"
4107,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61620.jpg,"['pharah', 0.23814013600349426]","['pharah', 0.23814013600349426]"
4108,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61635.jpg,"['pharah', 0.23814013600349426]","['pharah', 0.23814013600349426]"
4109,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61650.jpg,"['pharah', 0.23059390485286713]","['pharah', 0.23059390485286713]"
4110,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61665.jpg,"['pharah', 0.2309989035129547]","['pharah', 0.2309989035129547]"
4111,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61680.jpg,"['pharah', 0.23108333349227905]","['pharah', 0.23108333349227905]"
4112,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61695.jpg,"['pharah', 0.23108333349227905]","['pharah', 0.23108333349227905]"
4113,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61710.jpg,"['pharah', 0.23108333349227905]","['pharah', 0.23108333349227905]"
4114,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61725.jpg,"['pharah', 0.23108333349227905]","['pharah', 0.23108333349227905]"
4115,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61740.jpg,"['pharah', 0.23108333349227905]","['pharah', 0.23108333349227905]"
4116,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61755.jpg,"['pharah', 0.2310510277748108]","['pharah', 0.2310510277748108]"
4117,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61770.jpg,"['pharah', 0.22847837209701538]","['pharah', 0.22847837209701538]"
4118,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61785.jpg,"['pharah', 0.2527199685573578]","['pharah', 0.2527199685573578]"
4119,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61800.jpg,"['pharah', 0.26022040843963623]","['pharah', 0.26022040843963623]"
4120,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61815.jpg,"['pharah', 0.26096752285957336]","['pharah', 0.26096752285957336]"
4121,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61830.jpg,"['pharah', 0.2545822560787201]","['pharah', 0.2545822560787201]"
4122,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61845.jpg,"['pharah', 0.2419535219669342]","['pharah', 0.2419535219669342]"
4123,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61860.jpg,"['pharah', 0.24304550886154175]","['pharah', 0.24304550886154175]"
4124,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61875.jpg,"['pharah', 0.24304550886154175]","['pharah', 0.24304550886154175]"
4125,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61890.jpg,"['pharah', 0.22188201546669006]","['pharah', 0.22188201546669006]"
4126,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61905.jpg,"['pharah', 0.24715861678123474]","['pharah', 0.24715861678123474]"
4127,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61920.jpg,"['pharah', 0.22409015893936157]","['pharah', 0.22409015893936157]"
4128,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61935.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4129,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61950.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4130,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61965.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4131,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61980.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4132,vod_data/01.04.2019+SF+vs+DAL+RIALTO/61995.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4133,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62010.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4134,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62025.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4135,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62040.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4136,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62055.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4137,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62070.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4138,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62085.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4139,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62100.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4140,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62115.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4141,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62130.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4142,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62145.jpg,"['pharah', 0.227425679564476]","['pharah', 0.227425679564476]"
4143,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62160.jpg,"['pharah', 0.12828639149665833]","['pharah', 0.12828639149665833]"
4144,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62175.jpg,"['baptiste', 0.3435172438621521]","['baptiste', 0.3435172438621521]"
4145,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62190.jpg,"['baptiste', 0.3552834987640381]","['baptiste', 0.3552834987640381]"
4146,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62205.jpg,"['baptiste', 0.3562238812446594]","['baptiste', 0.3562238812446594]"
4147,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62220.jpg,"['baptiste', 0.3453567326068878]","['baptiste', 0.3453567326068878]"
4148,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62235.jpg,"['baptiste', 0.34357699751853943]","['baptiste', 0.34357699751853943]"
4149,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62250.jpg,"['baptiste', 0.34672439098358154]","['baptiste', 0.34672439098358154]"
4150,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62265.jpg,"['baptiste', 0.3482426106929779]","['baptiste', 0.3482426106929779]"
4151,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62280.jpg,"['baptiste', 0.34477657079696655]","['baptiste', 0.34477657079696655]"
4152,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62295.jpg,"['baptiste', 0.34596264362335205]","['baptiste', 0.34596264362335205]"
4153,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62310.jpg,"['baptiste', 0.34647637605667114]","['baptiste', 0.34647637605667114]"
4154,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62325.jpg,"['baptiste', 0.344901978969574]","['baptiste', 0.344901978969574]"
4155,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62340.jpg,"['baptiste', 0.34358543157577515]","['baptiste', 0.34358543157577515]"
4156,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62355.jpg,"['baptiste', 0.34553807973861694]","['baptiste', 0.34553807973861694]"
4157,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62370.jpg,"['baptiste', 0.3463737368583679]","['baptiste', 0.3463737368583679]"
4158,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62385.jpg,"['baptiste', 0.3463910222053528]","['baptiste', 0.3463910222053528]"
4159,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62400.jpg,"['baptiste', 0.3490472435951233]","['baptiste', 0.3490472435951233]"
4160,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62415.jpg,"['baptiste', 0.348611056804657]","['baptiste', 0.348611056804657]"
4161,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62430.jpg,"['baptiste', 0.35100674629211426]","['baptiste', 0.35100674629211426]"
4162,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62445.jpg,"['baptiste', 0.3448965549468994]","['baptiste', 0.3448965549468994]"
4163,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62460.jpg,"['baptiste', 0.3546299338340759]","['baptiste', 0.3546299338340759]"
4164,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62475.jpg,"['baptiste', 0.3524331748485565]","['baptiste', 0.3524331748485565]"
4165,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62490.jpg,"['baptiste', 0.3562139570713043]","['baptiste', 0.3562139570713043]"
4166,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62505.jpg,"['baptiste', 0.3520358204841614]","['baptiste', 0.3520358204841614]"
4167,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62520.jpg,"['baptiste', 0.3596639037132263]","['baptiste', 0.3596639037132263]"
4168,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62535.jpg,"['baptiste', 0.3539358377456665]","['baptiste', 0.3539358377456665]"
4169,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62550.jpg,"['baptiste', 0.35462355613708496]","['baptiste', 0.35462355613708496]"
4170,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62565.jpg,"['baptiste', 0.3553219139575958]","['baptiste', 0.3553219139575958]"
4171,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62580.jpg,"['baptiste', 0.3532378375530243]","['baptiste', 0.3532378375530243]"
4172,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62595.jpg,"['baptiste', 0.35157909989356995]","['baptiste', 0.35157909989356995]"
4173,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62610.jpg,"['baptiste', 0.35637423396110535]","['baptiste', 0.35637423396110535]"
4174,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62625.jpg,"['baptiste', 0.3441232442855835]","['baptiste', 0.3441232442855835]"
4175,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62640.jpg,"['baptiste', 0.3464190661907196]","['baptiste', 0.3464190661907196]"
4176,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62655.jpg,"['baptiste', 0.35032665729522705]","['baptiste', 0.35032665729522705]"
4177,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62670.jpg,"['baptiste', 0.34970858693122864]","['baptiste', 0.34970858693122864]"
4178,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62685.jpg,"['baptiste', 0.3455960154533386]","['baptiste', 0.3455960154533386]"
4179,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62700.jpg,"['pharah', 0.23705995082855225]","['pharah', 0.23705995082855225]"
4180,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62715.jpg,"['pharah', 0.24010048806667328]","['pharah', 0.24010048806667328]"
4181,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62730.jpg,"['pharah', 0.23994316160678864]","['pharah', 0.23994316160678864]"
4182,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62745.jpg,"['pharah', 0.23994316160678864]","['pharah', 0.23994316160678864]"
4183,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62760.jpg,"['pharah', 0.23994316160678864]","['pharah', 0.23994316160678864]"
4184,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62775.jpg,"['pharah', 0.23994316160678864]","['pharah', 0.23994316160678864]"
4185,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62790.jpg,"['pharah', 0.23994316160678864]","['pharah', 0.23994316160678864]"
4186,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62805.jpg,"['pharah', 0.23994316160678864]","['pharah', 0.23994316160678864]"
4187,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62820.jpg,"['pharah', 0.23992887139320374]","['pharah', 0.23992887139320374]"
4188,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62835.jpg,"['pharah', 0.23997315764427185]","['pharah', 0.23997315764427185]"
4189,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62850.jpg,"['pharah', 0.23996002972126007]","['pharah', 0.23996002972126007]"
4190,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62865.jpg,"['pharah', 0.23996002972126007]","['pharah', 0.23996002972126007]"
4191,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62880.jpg,"['pharah', 0.23996002972126007]","['pharah', 0.23996002972126007]"
4192,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62895.jpg,"['pharah', 0.23996002972126007]","['pharah', 0.23996002972126007]"
4193,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62910.jpg,"['pharah', 0.24167266488075256]","['pharah', 0.24167266488075256]"
4194,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62925.jpg,"['pharah', 0.24167266488075256]","['pharah', 0.24167266488075256]"
4195,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62940.jpg,"['pharah', 0.24167266488075256]","['pharah', 0.24167266488075256]"
4196,vod_data/01.04.2019+SF+vs+DAL+RIALTO/62955.jpg,"['pharah', 0.24167266488075256]","['pharah', 0.24167266488075256]"
