,Images,Kills,Deaths,Kills_Colors,Deaths_Colors
1066,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16005.jpg,"[['zarya', 0.9221365451812744]]","[['zarya', 0.9221365451812744]]",['no kill'],['no kill']
1067,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16020.jpg,"[['zarya', 0.9221365451812744]]","[['zarya', 0.9221365451812744]]",['no kill'],['no kill']
1068,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16035.jpg,"[['zarya', 0.9221365451812744]]","[['zarya', 0.9221365451812744]]",['no kill'],['no kill']
1069,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16050.jpg,"[['zarya', 0.9221365451812744]]","[['zarya', 0.9221365451812744]]",['no kill'],['no kill']
1070,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16065.jpg,"[['zarya', 0.9217255115509033]]","[['zarya', 0.9217255115509033]]",['no kill'],['no kill']
1071,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16080.jpg,"[['zarya', 0.923024594783783]]","[['zarya', 0.923024594783783]]",['no kill'],['no kill']
1072,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16095.jpg,"[['zarya', 0.9219744205474854]]","[['zarya', 0.9219744205474854]]",['no kill'],['no kill']
1073,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16110.jpg,"[['zarya', 0.9223083853721619]]","[['zarya', 0.9223083853721619]]",['no kill'],['no kill']
1074,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16125.jpg,"[['zarya', 0.9219087362289429]]","[['zarya', 0.9219087362289429]]",['no kill'],['no kill']
1075,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16140.jpg,"[['zarya', 0.9220123887062073]]","[['zarya', 0.9220123887062073]]",['no kill'],['no kill']
1076,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16155.jpg,"[['zarya', 0.921355664730072]]","[['zarya', 0.921355664730072]]",['no kill'],['no kill']
1077,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16170.jpg,"[['zarya', 0.9205173254013062]]","[['zarya', 0.9205173254013062]]",['no kill'],['no kill']
1078,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16185.jpg,"[['zarya', 0.920468807220459]]","[['zarya', 0.920468807220459]]",['no kill'],['no kill']
1079,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16200.jpg,"[['zarya', 0.9206571578979492]]","[['zarya', 0.9206571578979492]]",['no kill'],['no kill']
1080,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16215.jpg,"[['dva', 0.9999350309371948]]","[['baptiste', 0.9980504512786865]]",['yellow'],['blue']
1081,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16230.jpg,"[['dva', 0.9999278783798218]]","[['baptiste', 0.9991010427474976]]",['yellow'],['blue']
1082,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16245.jpg,"[['dva', 0.9999278783798218]]","[['baptiste', 0.9991010427474976]]",['yellow'],['blue']
1083,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16260.jpg,"[['dva', 0.9999278783798218]]","[['baptiste', 0.9991010427474976]]",['yellow'],['blue']
1084,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16275.jpg,"[['dva', 0.9999278783798218]]","[['baptiste', 0.9991010427474976]]",['yellow'],['blue']
1085,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16290.jpg,"[['dva', 0.9999278783798218]]","[['baptiste', 0.9991010427474976]]",['yellow'],['blue']
1086,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16305.jpg,"[['dva', 0.9999278783798218]]","[['baptiste', 0.9991010427474976]]",['yellow'],['blue']
1087,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16320.jpg,"[['zarya', 0.9225741624832153], ['dva', 0.9999407529830933]]","[['zarya', 0.9225741624832153], ['baptiste', 0.9986918568611145]]","['no kill', 'yellow']","['no kill', 'blue']"
1088,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16335.jpg,"[['zarya', 0.9958016276359558], ['dva', 0.9999407529830933]]","[['reinhardt', 0.999677300453186], ['baptiste', 0.9986961483955383]]","['yellow', 'yellow']","['blue', 'blue']"
1089,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16350.jpg,"[['zarya', 0.9958004355430603], ['dva', 0.9999407529830933]]","[['reinhardt', 0.9996668100357056], ['baptiste', 0.9986961483955383]]","['yellow', 'yellow']","['blue', 'blue']"
1090,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16365.jpg,"[['zarya', 0.9958004355430603], ['dva', 0.9999407529830933]]","[['reinhardt', 0.9996668100357056], ['baptiste', 0.9986961483955383]]","['yellow', 'yellow']","['blue', 'blue']"
1091,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16380.jpg,"[['zarya', 0.9958004355430603], ['dva', 0.9999407529830933]]","[['reinhardt', 0.9996668100357056], ['baptiste', 0.9986961483955383]]","['yellow', 'yellow']","['blue', 'blue']"
1092,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16395.jpg,"[['zarya', 0.9958004355430603], ['dva', 0.9999407529830933]]","[['reinhardt', 0.9996668100357056], ['baptiste', 0.9986961483955383]]","['yellow', 'yellow']","['blue', 'blue']"
1093,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16410.jpg,"[['zarya', 0.9958480596542358], ['dva', 0.9999397993087769]]","[['reinhardt', 0.9996622800827026], ['baptiste', 0.9986282587051392]]","['yellow', 'yellow']","['blue', 'blue']"
1094,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16425.jpg,"[['zarya', 0.9958515167236328], ['dva', 0.9999403953552246]]","[['reinhardt', 0.9996581077575684], ['baptiste', 0.9986498951911926]]","['yellow', 'yellow']","['blue', 'blue']"
1095,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16440.jpg,"[['zarya', 0.9958515167236328], ['dva', 0.9999403953552246]]","[['reinhardt', 0.9996581077575684], ['baptiste', 0.9986498951911926]]","['yellow', 'yellow']","['blue', 'blue']"
1096,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16455.jpg,"[['zarya', 0.9958515167236328], ['dva', 0.9999403953552246]]","[['reinhardt', 0.9996581077575684], ['baptiste', 0.9986498951911926]]","['yellow', 'yellow']","['blue', 'blue']"
1097,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16470.jpg,"[['zarya', 0.9958515167236328], ['dva', 0.9999403953552246]]","[['reinhardt', 0.9996529817581177], ['baptiste', 0.9986498951911926]]","['yellow', 'yellow']","['blue', 'blue']"
1098,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16485.jpg,"[['zarya', 0.9958515167236328], ['dva', 0.9999403953552246]]","[['reinhardt', 0.9996577501296997], ['baptiste', 0.9986498951911926]]","['yellow', 'yellow']","['blue', 'blue']"
1099,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16500.jpg,"[['zarya', 0.9960454106330872], ['dva', 0.9999141693115234]]","[['reinhardt', 0.9995384216308594], ['baptiste', 0.9952244758605957]]","['yellow', 'yellow']","['blue', 'blue']"
1100,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16515.jpg,"[['zenyatta', 0.9884675145149231], ['zarya', 0.9962472319602966], ['dva', 0.9999294281005859]]","[['zarya', 0.9963237047195435], ['reinhardt', 0.9998086094856262], ['baptiste', 0.9990571141242981]]","['yellow', 'yellow', 'yellow']","['blue', 'blue', 'blue']"
1101,vod_data/01.04.2019+SF+vs+DAL+RIALTO/16530.jpg,"[['zenyatta', 0.9885106086730957], ['zarya', 0.9962472319602966], ['dva', 0.9999294281005859]]","[['zarya', 0.9963099360466003], ['reinhardt', 0.9998086094856262], ['baptiste', 0.9990571141242981]]","['yellow', 'yellow', 'yellow']","['blue', 'blue', 'blue']"
